,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1350,0.37525493,-0.05766816,-0.055492967,0.4003861,-1.0607642,0.8184534,-0.0634431,0.77497643,-0.14206773,0.10404296,-0.95525616,1.2952183,0.9540989,0.8507787,-0.9209301,0.8006786
1351,0.07867798,0.56355226,-0.038705077,0.47897798,-0.68530834,-0.24373576,-0.41385442,0.24283382,0.42048264,-0.76039565,-0.011035427,0.56986606,-0.117982365,0.641049,0.57904404,-0.53300333
1352,0.48441297,0.055516884,0.52597755,0.69527173,1.1321061,0.4658757,0.6179512,0.49437934,0.847406,-0.23330027,0.26655212,1.0403523,0.56307226,-0.74635845,-0.21071917,-0.048141934
1353,-0.09366468,-0.115661904,0.46951944,0.9228237,-0.36164564,0.4120918,-0.6332261,-0.49968186,0.08511874,-0.41678032,0.53113234,-0.8974498,-0.42774004,1.3410747,0.25586247,-0.71150756
1354,-1.0689132,0.3978374,-0.57731634,0.16217202,-0.58646566,0.15432227,-0.10991307,-1.4451939,0.061136454,0.03246517,0.103321455,-0.59190476,-0.40356395,1.1333008,0.8849725,-0.17461012
1355,0.55570155,0.2892995,-0.679974,0.4514376,-1.2178874,0.9521789,-0.206415,-0.047983646,-0.27609855,-0.46986952,0.15563014,0.6738993,-0.7647915,-0.4619568,-0.48229358,-0.22017013
1356,-0.252087,-0.36814559,0.7371374,-0.057024084,0.5364971,-0.25140792,-0.6963898,-0.6485283,0.87188494,0.14591768,0.5905338,-0.32871795,-0.30311874,0.2653426,-1.425307,1.1319818
1357,-0.75053424,0.21927802,0.25587818,0.98589164,-1.0719364,0.41924676,-0.9953044,-0.94323206,-0.20379901,-0.53200734,0.19559696,-0.33357972,-0.7302191,0.60534114,0.08599929,-0.43412614
1358,-0.44960976,-0.2840861,0.92648727,1.0225513,0.029134173,-0.6311945,-0.67290354,-0.47717518,0.8026154,-0.15087602,0.05889391,-0.87468797,-1.031913,0.26523978,0.40212443,-0.6518736
1359,-0.27085885,-0.9139923,-1.0697218,-0.1278011,-0.11483735,-0.41819453,0.011788942,-0.40984878,-0.009294584,-0.09755508,0.24287206,1.0863436,0.10561437,-0.089716,1.0028796,-0.53921336
1360,0.013067253,0.33051056,1.21441,1.007173,0.46479973,-0.12006222,-0.42176664,0.3240717,0.26622945,-0.09076699,0.12637877,-0.49714935,-0.44467884,0.79243207,-0.2617923,-0.47176307
1361,-0.1186675,0.3264312,0.06858825,0.5898287,-0.34965873,0.37345186,-0.08200232,-0.946068,-0.027020305,-0.081414305,0.631709,-0.750397,-0.036044396,2.0350332,0.43732414,-0.49216086
1362,-0.020788476,-0.14217722,-0.29874122,-1.1461208,-0.2663897,0.004422374,0.008351862,0.6037977,-0.103418246,0.06870331,-0.17301089,0.341851,0.71391237,0.10502653,1.291934,-0.5307193
1363,-1.2195754,0.5656273,-0.16954774,0.013436291,0.3671269,0.40792713,0.5393765,-0.9146965,-1.0446559,0.3277107,-0.06864603,0.2945122,-0.27172685,0.2715614,0.5815687,-0.8042448
1364,0.7964392,0.4010259,-0.43185997,0.041400034,-0.495648,-0.12011413,-0.24292985,0.2913134,0.16963021,-0.17898598,-0.42054048,0.56484145,-0.7502069,-0.40160483,-1.2461762,0.15997364
1365,0.021120392,0.35444695,0.5139743,1.4354577,-0.13187543,0.09982824,-0.058801003,-0.40796453,0.49927267,0.20275658,-0.60491383,0.9212803,-0.14119582,0.6176113,-0.44836536,0.1993755
1366,-1.1973135,-0.3148979,-0.15008801,-0.55599123,0.10845996,-0.74239063,-0.4761721,0.09231446,0.11025006,-0.3493651,-0.057728507,-0.031638518,0.24284571,0.19735134,0.6163255,-0.11748959
1367,-0.9262355,-0.5566221,-0.29704744,0.47952926,-0.2188802,0.11958,-0.7369397,-1.2765397,-0.194092,0.054725353,0.23398313,-0.8293739,-0.5286408,0.7285968,0.5478067,-0.3488744
1368,-0.59037876,0.7152213,0.70646644,0.60729766,-0.33721536,0.103633285,-1.2525076,0.18911538,0.34455657,0.044273708,-0.30314395,-0.2526418,-0.40701595,0.7107136,-1.3023505,0.7097688
1369,0.029919706,-0.23548587,0.5088506,0.09305772,-0.37472805,0.97310203,-1.0767452,0.26813525,0.3353352,-0.106694736,0.29456702,0.4949723,0.49551263,0.6835528,-1.0103985,0.2926659
1370,-0.52177024,0.04724765,-0.17347404,0.92751324,-0.77617276,0.06280248,-0.26062545,-0.086774945,-0.044301137,-0.26464307,0.23826966,-0.86403936,-0.6367728,0.87850106,-0.3323582,-1.2964333
1371,-0.7408255,0.16012995,0.19670624,0.24219123,-0.34132427,-0.2974216,-0.29148299,-0.36020306,-0.43500456,0.20490167,0.32912973,0.40263283,-0.49045765,-0.30841732,0.19703484,0.35912007
1372,0.19817065,0.37254387,0.46358213,-0.40426028,-0.3111592,0.19275323,-0.864885,-0.70325094,0.8247297,-0.15082616,-0.3576244,0.56680864,-0.28564325,0.35535377,-1.2110631,-0.38130736
1373,0.053303048,-0.2744705,1.7207739,0.91915834,1.3272253,0.38192433,0.5800067,0.041482307,0.34980434,0.11581594,0.17605898,-0.11738038,-0.23523241,0.572837,-0.18166137,0.14006087
1374,0.037376866,-0.08457889,-0.6403483,0.44901913,-0.9814041,0.11417016,0.05871336,0.21687955,0.4540751,-0.7059605,-0.18975288,0.13181517,-0.37811255,-0.31200728,-0.12195334,-1.4272529
1375,-0.13861059,0.6725259,-0.45468998,0.016603874,-0.9342118,0.58740807,0.0535312,-0.838979,-0.39896068,-0.4091109,0.76073724,-0.34158427,0.10918858,1.6550295,0.37866357,-0.5210676
1376,-0.5546392,-0.9038145,-0.42696783,0.7223015,-0.31072345,0.080669396,-0.25448844,-1.3042461,0.6575533,-0.20037037,0.14093772,0.2923491,-0.38527742,0.19192424,-0.011247188,-0.784852
1377,0.5706475,0.040327027,-0.34570858,0.42435825,-0.015886128,-0.023365721,0.22028533,0.23930547,0.07580943,0.17037156,-0.8941082,0.4911958,-0.47937402,-0.4301715,-0.25851923,-0.4901101
1378,-0.08561162,-0.09172549,-0.23091647,1.3511084,-0.9583207,0.6319824,-0.2702605,-1.231718,0.318162,-0.123256646,-0.2001602,0.52098,-0.124257065,1.166254,0.069289505,-0.040369116
1379,-0.33653116,0.76032025,0.49343005,0.44594312,0.38282922,0.24827953,1.0029796,0.5795604,-0.12776634,-0.04276324,0.24933618,-0.029213786,-0.45063496,0.49409044,-0.44253418,-1.0348605
1380,0.79054374,-0.38417065,1.3908252,0.90895486,1.6276473,1.1488241,0.64621246,0.002077464,0.7104709,0.23047549,0.42333436,0.2615103,0.08380357,0.8501403,-0.24853225,-0.06308933
1381,-0.63239247,0.011289939,-0.6560318,0.114059046,-0.9453667,0.15267892,-0.6510216,-0.18999445,-0.270819,0.21397972,0.123447515,-0.522973,-0.76121014,0.79194754,-0.57692146,-1.1041011
1382,-0.13990778,-0.1566358,0.79632556,-0.13227375,-0.8652522,0.34261405,-1.5692623,0.20061007,-0.29750517,-0.23483771,-0.36920944,0.65840137,0.20592749,1.1230664,-0.82401925,0.44706511
1383,0.32130247,-0.05919568,-0.3417474,1.1829844,-0.7665522,0.028566927,-0.17951277,-1.6727324,0.2815119,-0.6594767,0.04066348,0.64223015,-1.2104175,-0.3531957,0.6678672,-0.10261752
1384,-1.0366935,0.38589495,1.0972352,-0.19159044,-0.67428845,-0.4269672,-1.2573003,-0.15675941,-0.043032333,-0.21893722,-0.132653,-0.53404,-0.3984696,0.42443615,-0.70663804,1.2775828
1385,-0.9326162,-0.55786973,0.04865263,0.6701853,-1.1621784,0.4850186,-0.5500453,-0.1296921,0.18820922,-0.5182657,-0.2708802,0.0075295046,-0.14472672,2.0763373,-1.2442952,0.7799967
1386,0.7964392,0.4010259,-0.43185997,0.041400034,-0.495648,-0.12011413,-0.24292985,0.2913134,0.16963021,-0.17898598,-0.42054048,0.56484145,-0.7502069,-0.40160483,-1.2461762,0.15997364
1387,-0.33309132,-0.38038385,0.48628902,0.44114524,-0.22427478,0.06497617,-0.18243513,1.1096635,-0.21813887,-0.26155782,-0.49743038,-0.41376638,0.33122948,0.6846138,-0.7984897,-0.6756612
1388,0.32239002,0.026737869,-0.8200457,-0.15711626,-1.5347159,0.41707563,-0.22945622,-0.4275961,0.08413477,-0.7692364,0.3373897,0.62917984,-0.60131913,-0.22357023,-0.5241667,-0.8769568
1389,-0.46483862,0.019969687,-0.032662533,-0.039186068,-0.2090941,-0.37279448,-0.4171669,-0.064919055,0.24578214,0.26128295,-0.09033299,0.22127664,-0.63541913,0.34281203,-0.43489417,-0.70693153
1390,0.82443416,0.019950494,0.29397675,0.3139205,-0.42850956,1.0718163,0.49400267,0.34114203,0.19404343,-0.7337307,-0.85723233,1.1340694,-0.26404047,0.43435615,-0.6170131,0.8585943
1391,-0.75053424,0.21927802,0.25587818,0.98589164,-1.0719364,0.41924676,-0.9953044,-0.94323206,-0.20379901,-0.53200734,0.19559696,-0.33357972,-0.7302191,0.60534114,0.08599929,-0.43412614
1392,0.7910728,0.11360146,-0.07988213,1.1258496,-0.83169603,1.7388134,-0.13006905,-0.28098297,0.013145201,-0.2235322,-0.6512849,1.0520623,-0.14843962,0.66061497,-0.23916425,-0.5368847
1393,-0.347991,0.16265728,1.4116013,-0.4156778,0.29749295,-0.34919718,-1.2602727,-1.3893759,1.3106623,0.036212817,1.049869,0.044019766,-0.3134618,0.23156047,-1.5421846,0.5924499
1394,0.88122964,0.22175016,0.6441104,0.11000595,0.40557593,0.45811674,0.26276577,-0.15342718,0.9641969,0.08644698,0.2612618,1.094004,0.30112877,-0.12170568,-0.9876843,0.33807373
1395,-0.0068758205,0.6766048,0.69113183,0.43394822,-0.11975348,0.0938939,-0.28623316,0.43116087,-0.10571095,-0.4184638,0.25540712,-0.08833659,-0.29944584,0.4124282,-0.32045296,-0.50066966
1396,0.38254178,0.0451961,-0.44385058,0.30482924,-0.11873466,0.14439052,-0.4698012,0.120327376,0.051598437,-0.09738545,0.062428735,-0.35262126,-1.1440744,-0.14831609,-0.861763,0.18202718
1397,0.78278595,0.20396139,-0.021414265,0.6404904,0.09173575,0.41800708,0.46422803,-0.88961184,0.2222915,-0.6148021,0.4973526,0.43192834,-0.55830944,0.49495742,0.54963446,-0.47755498
1398,0.3776675,0.022982806,0.051480614,0.16381109,-1.3523258,-0.5423824,-0.4214325,1.0983611,-0.3632409,-0.1036996,-1.2516738,-0.19401862,0.2175304,0.17591766,-0.2517897,-0.20104809
1399,-0.20016079,0.2586726,-0.37178746,0.68791753,-1.4797826,0.46217445,-0.7154908,-0.20178911,-0.5932771,-0.371703,0.7754919,-0.71874064,-0.91418755,0.68159515,-0.62053233,-0.9306037
1400,-0.07159983,0.0051709414,0.5403531,0.20312102,-0.07214117,0.30637467,-0.5975773,0.79709554,0.52959514,-0.30002832,0.05490675,-0.19092007,0.19662493,0.11112209,-0.44115388,-0.017986417
1401,0.042782262,-0.112611204,-0.18559524,0.843638,0.2359454,1.8580091,0.09087716,-0.08245824,-0.008816421,0.06851859,-0.8902377,0.74074966,-0.076245636,0.5697523,-0.6582053,0.30212092
1402,0.42421365,-0.23999965,-0.836146,0.18633379,-0.41970846,0.4143184,0.100046344,-0.5522142,0.015814126,-0.5041256,0.48135138,-0.32960552,-0.41144568,0.6745515,-0.32576692,-0.61351097
1403,0.51315093,-0.4298401,0.30288756,0.087097354,-0.8060357,-0.822793,-0.8676461,-1.3140359,0.5384488,0.32787022,-0.63151973,0.6232575,0.028745703,0.6314144,-0.88535446,-0.24083538
1404,0.1006978,0.46305877,0.46019202,0.8118901,0.4647519,0.45310062,0.7549725,-0.032043673,0.12459826,0.48103732,-0.51897573,0.47469497,0.010254614,1.0016382,-0.12700807,-0.055165403
1405,0.8582756,0.11770138,0.44044784,-0.7174104,0.1659148,0.08316123,-0.98385006,-0.5246351,0.8366771,0.09480274,1.0994738,0.13286123,-0.21063681,0.06707612,-1.3828796,0.21767767
1406,0.32767195,-0.061828755,-0.65130186,-1.09977,-1.0357133,-0.3844291,0.021614112,0.91099435,-0.08014777,-0.4556715,-0.07290814,1.0680155,-0.29671073,-0.11917716,-1.1027588,0.5016781
1407,0.44859523,0.2633716,-0.57346463,0.45704478,-0.6625443,0.96141195,0.35833117,0.35837105,-0.2217417,-0.040223774,-1.3150333,0.312468,-0.122079626,0.1067358,0.010133867,-0.23377822
1408,0.035565086,0.39627826,-0.25751665,0.08474124,-0.67828923,0.20109525,0.413019,1.1377966,0.01937493,-0.1666365,-1.0227574,0.4901172,0.27870443,0.029031523,-0.3791067,0.59827834
1409,-0.28519088,0.6122422,0.10642627,0.60027844,-0.6009859,0.21786283,0.38651922,-0.6576497,-0.08218396,-0.054475114,-0.9575612,0.35369328,0.3382065,0.82677764,0.1366197,0.00049869344
1410,0.91420317,0.024924591,0.862334,1.138631,0.96261704,1.285404,0.43647003,0.1132283,0.46577042,0.059690647,0.075835265,0.3160866,-0.56102407,0.71270967,-0.09810223,-0.46318972
1411,0.2960084,-1.2242539,-1.3572115,0.15244833,-0.050882295,0.372797,0.099890746,-0.871377,-0.42946717,0.40665147,-0.267054,-0.124494165,-0.15347844,0.1358588,0.20785594,-0.41521215
1412,-0.21271268,-0.25115424,-0.526509,0.82262653,-0.5454463,0.20751715,-0.39756554,-1.1028533,0.09883673,-0.2916559,0.016787574,-0.17454834,-0.8591578,0.31882173,-0.43696958,-0.3072226
1413,-0.46456438,0.24286856,-0.25626698,0.8386616,-1.0244807,0.31133267,-0.69280446,-1.6866579,0.10396152,-0.04578583,0.07608461,-0.05929528,-0.03893032,1.8148772,0.3844041,-0.16478299
1414,0.094786644,0.14689623,-0.35106257,-0.138436,-0.75183916,0.6007491,0.5880647,0.4413129,-0.44438627,0.11944519,-0.9691826,0.91383636,0.3263307,0.088901915,0.20633696,0.49849117
1415,0.07214661,0.2595675,0.42216465,1.4953532,-0.30577368,1.1704686,0.1177527,-0.9669114,-0.052217975,-0.26679817,-0.33122814,0.52444535,-0.7964235,0.34840518,0.21941912,-0.5246923
1416,0.37627792,-0.06351721,-0.57696533,-0.88252354,-1.4118797,-0.91843116,-0.1763776,0.32616413,-0.43016192,-0.24681056,-0.31270593,0.97663444,0.5393789,-0.07577895,-0.219855,-0.14611802
1417,-0.39716578,-0.8631387,0.2720761,1.4147264,1.5117207,0.21189344,0.34831813,-0.4462364,0.5344318,-0.40725675,0.20283157,0.023590565,-0.5053021,-0.09851956,0.9004584,-0.45810807
1418,-0.4897108,-0.6189882,0.111172475,-0.61214256,-0.26912662,-1.0981592,-0.35075775,-0.17101893,0.49271765,-0.15523034,-0.1830462,0.25309712,-0.10049838,0.11851279,-0.96121114,1.6183388
1419,-0.33309132,-0.38038385,0.48628902,0.44114524,-0.22427478,0.06497617,-0.18243513,1.1096635,-0.21813887,-0.26155782,-0.49743038,-0.41376638,0.33122948,0.6846138,-0.7984897,-0.6756612
1420,-0.088740535,0.48310673,-0.028143689,1.1845334,-0.63573116,0.1849436,0.37085688,-0.4566907,0.51684976,-0.22976169,-0.3216519,-0.10131161,-0.43593884,0.54326177,0.2691876,-0.42416072
1421,0.34181243,-0.41631603,1.4790348,0.8498129,1.4596139,1.0387101,0.9220407,-0.42849258,0.17813373,0.35984147,-0.9829423,0.31858015,0.26143786,1.2069285,0.397768,-0.11941526
1422,-0.53021324,0.12091455,-0.6724578,0.42205346,-0.34111166,0.0051278323,0.6670541,-0.8214142,0.41519985,-0.22847316,0.33898115,0.4209329,-0.8246802,0.8812457,0.29787606,-1.2625374
1423,-0.35470086,0.90497535,0.49919918,0.99018854,-0.6714264,-0.36539564,-0.97240967,-0.58046454,0.06749897,-0.09314952,-0.3225384,-0.09350088,-1.0449164,0.017784163,0.07056675,0.07672334
1424,0.4171303,-0.40664834,0.7356662,0.3601833,-0.41869998,-0.45115477,-0.29070002,0.3270228,-0.33394623,0.16159505,-0.35642138,-0.5996132,0.17091328,1.171872,-0.19258794,-0.15558475
1425,0.5466026,0.2853167,0.5351266,0.6241518,0.0038018152,0.08333521,-0.32643276,-1.1023617,0.6309444,-0.113281414,-0.50189525,0.9671125,-0.2450111,0.39201877,0.1799953,0.14425725
1426,0.52180004,-0.86355484,-1.443363,-0.23050986,-0.5306442,0.27604863,-0.3633244,-0.81936914,-0.33564636,0.057293925,0.20651361,-0.050848514,-0.42431137,0.16442546,-0.77980125,0.23487158
1427,0.6125677,0.97895724,-0.02505359,0.3841169,-0.9439913,0.37362528,0.13309895,0.4594882,-0.030944094,-0.16144234,-0.4173995,1.133138,-0.31489938,-0.06974989,-0.85686064,0.37683082
1428,-0.35433096,0.6547181,-0.43791664,0.9095149,0.09581853,0.5927955,0.78047776,-1.3581696,0.19039401,0.30587962,-0.45139167,-0.2962445,-0.9616127,0.3120981,1.3201118,-1.0709503
1429,0.03282602,0.5107593,0.4366786,0.5876235,-0.5423764,0.18836391,-0.37745345,0.39892685,-0.22682631,-0.06997997,-0.71529883,0.3321644,-0.35043538,-0.14365202,0.26444957,-0.6170136
1430,-0.30308232,-0.8626141,0.13128129,-0.21688454,0.5730315,-0.28256723,-0.1756928,0.31411555,0.7919915,-0.112890534,0.6794807,0.14922538,-0.12375946,0.47360045,-0.46861446,-0.1977637
1431,-0.1717098,0.007959694,0.17405236,1.3757288,-0.48088807,0.7355618,-0.2700335,-1.1586448,0.29565966,-0.046058975,0.13799813,0.46023303,-0.8449359,0.393762,0.025370266,-0.14238273
1432,-0.13990778,-0.1566358,0.79632556,-0.13227375,-0.8652522,0.34261405,-1.5692623,0.20061007,-0.29750517,-0.23483771,-0.36920944,0.65840137,0.20592749,1.1230664,-0.82401925,0.44706511
1433,0.21467616,-0.3505961,-0.4367592,0.5376481,-0.52663106,0.3433443,0.43875304,-1.1704534,0.0443549,-0.36554074,0.16058815,0.52075,-0.15111962,0.3216741,-0.30688944,-1.1538776
1434,0.8019759,0.22033344,-0.69242036,-0.8420622,-0.5921621,1.3666537,0.37603828,0.80597407,-0.015731499,0.5909769,0.17608574,0.5833372,0.44615653,0.2975784,0.34626973,0.4375708
1435,-0.38374472,0.9151432,0.74384356,0.95551145,0.37169543,0.10900649,0.3574495,-0.084230304,0.39074352,0.15353832,-0.23058099,0.452897,-1.2688464,-0.5645901,-0.09614069,-0.18202527
1436,0.5309456,0.20617266,-0.09125531,0.27068305,0.40673685,-0.117835775,0.31150565,0.27153942,0.19692484,-0.17811221,0.0765978,0.07069479,-0.42838445,0.12590876,-0.8434218,-0.37376618
1437,0.51292926,-0.036639057,-0.9840318,-0.2786082,-1.5745487,0.017349653,-0.18159583,0.05340799,0.058362827,-0.7132147,0.41006115,0.8133712,-0.65016913,0.24224694,-0.6606444,-0.5098106
1438,0.7510809,0.04546036,0.70663947,0.71258265,0.6940217,1.0575964,0.51547986,0.77341616,0.6811762,-0.03481915,-0.4719183,0.6671051,0.13042068,-0.14581391,-0.307734,-0.10855259
1439,0.4726504,0.39399064,0.20128098,-0.071065456,-0.83405656,0.55821073,0.12778193,0.73253447,-0.3402504,-0.07536882,-0.3296158,1.045944,-0.28867406,-0.40570694,-0.79781765,0.9383095
1440,-0.2721861,-0.022940174,-0.07824505,0.7276493,-0.4000105,-0.3037601,0.2197612,-0.5200213,0.8130394,-0.51154244,0.028383628,-0.20496942,-0.73929745,-0.15920112,0.08422651,-1.4382035
1441,0.1710843,0.7482483,0.8807418,1.2609005,0.58227885,0.47463915,0.49651203,-0.18953645,0.46276557,0.08365458,-0.919896,0.6443412,-0.92074084,-0.094369516,0.21485141,-0.5143385
1442,-0.05837448,0.8421893,-0.4625646,-1.0338409,-1.2977611,0.18335101,-0.29769447,0.038381323,-0.5647657,-0.15244156,-0.21937028,0.4072066,0.1408245,0.76609164,-0.4662055,1.0241611
1443,-0.40437853,0.36928535,-0.40601593,0.8465416,-0.9321825,0.53758115,0.14576313,-0.9810573,0.23213515,-0.24967271,-0.16398573,0.11334366,-0.5312288,0.75654453,0.46543324,-0.31975615
1444,0.025174998,0.44984418,-0.40434983,0.3398338,-0.84211946,0.56155545,0.10512528,-0.0012053028,-0.4005625,-0.042190142,0.39385024,-0.64072,-0.8002922,0.70303804,-0.22729991,-0.64286906
1445,-0.53443724,0.9329272,-0.11461871,-1.0745132,-0.8994286,0.42247662,0.028503828,-0.15121284,-0.2563462,-0.15098912,1.3073869,0.52242893,0.55106246,0.8277614,-0.7093938,-0.05245566
1446,0.5495746,-0.309421,0.32026774,0.5234426,0.2402465,0.0011020526,-0.93787223,1.0104206,0.7187153,0.43854162,-0.14505196,0.2804809,0.59271544,0.34213448,-0.8265936,0.2976346
1447,0.767294,-0.7607447,0.60132146,-0.12370561,0.9890253,0.21585917,0.5964501,0.034332722,0.6582266,-0.55301857,0.62615496,0.85674584,0.11271883,-0.5328397,-0.08717917,0.24366765
1448,-0.18097657,0.43782437,-0.3989352,-0.38609535,-1.2080935,-0.34105822,0.019147836,-1.3902401,0.40295622,-0.67275864,0.20455256,-0.589996,-0.113296226,0.37572417,0.7532316,-1.2183512
1449,-0.775218,-0.21547829,0.7219924,0.082812235,0.6018611,-0.27876619,0.14383861,-0.61098874,-0.11132161,-0.00866718,0.52593476,0.6529822,0.49517033,0.85280484,0.352521,-0.45589978
1450,-0.20178887,-0.93729836,-0.7384381,-0.6690472,0.39720282,-0.88409114,1.2616843,-0.0015740022,0.62328756,-1.1897652,0.33391032,-0.3932857,-0.075963594,-0.40521944,0.67131126,-0.97454476
1451,0.32250875,-0.6052087,0.20446634,0.060388207,-0.06561062,-0.31653294,0.19282092,-0.4695835,-0.49547002,-0.79569274,-0.38646868,-0.05291526,0.22919542,0.28381246,0.53339195,0.52627206
1452,-0.023361668,-0.37933815,-0.45527098,0.122545265,-1.6355199,-0.004115388,-0.7461831,-0.3794915,-0.27900305,-1.2970378,0.9588872,-0.5335094,-0.26352966,1.1774704,0.7460325,-0.5680109
1453,1.050098,0.47845262,-0.19910493,1.1890498,0.24816781,0.16646422,-0.41149998,-0.022483226,0.15608883,1.118421,-0.5124111,0.08667813,-0.64579034,0.04039786,-0.7609771,0.5246861
1454,0.35551935,0.37558758,0.09368265,1.1836616,-0.8378291,0.48946106,-0.44369763,-0.41367808,0.47341874,-0.17611966,0.6644235,-0.007560879,-0.47493193,-0.4409771,-0.8230773,-0.41196698
1455,-0.68900657,-0.08951992,1.0108974,0.46256137,0.1511941,0.40475717,-0.82892317,-0.41779336,0.26997203,-0.14996073,0.61462384,-0.03264478,-0.15247133,0.3713429,-0.5518153,0.30485815
1456,0.40390015,0.07228513,0.43054783,0.16904765,0.17522249,-0.1433695,-1.4968815,-0.86064494,1.075976,0.9581044,0.7228825,-0.2835381,-0.5893916,-0.32466668,-1.0019907,-0.24454974
1457,1.0845885,-0.34977555,0.51174366,-0.43208438,0.5720399,-0.1551952,-0.84650695,0.15363926,1.0138676,0.8559321,0.60432076,0.056478254,0.3962377,0.07570491,-0.98294854,0.6035488
1458,0.33428532,0.70810175,0.7031529,0.7435296,0.6954728,0.11724065,0.17388853,-0.5619138,-0.7205969,1.4334654,-0.6862858,0.5376349,0.40522715,0.8351126,-0.23278262,-0.66588926
1459,-0.876439,0.85317796,0.36357385,0.29657644,-1.2011371,-0.06382866,-0.9092863,-1.4607319,-0.01666084,-0.14111447,0.4508928,-0.6416317,-0.36023232,1.4798189,-0.08306169,0.4854408
1460,0.31389695,-0.35354978,-0.20981926,-0.05038637,-0.23806441,-0.82570475,-1.2040046,-1.2016358,-0.047477767,0.44928223,-0.4085703,0.198472,-0.9100465,0.35707304,0.38875687,-0.104979396
1461,-0.36376637,-0.3908682,-0.13474447,0.3255896,-0.33018994,0.22793452,0.29590333,-0.16333082,-0.49503937,0.011322657,0.18184373,-0.8619162,-0.7420808,0.5486462,1.1339606,0.6345894
1462,0.5265457,-0.51366305,-0.4273697,-0.38541198,-0.75583327,-0.42775154,0.24557528,1.0846997,-0.61077213,0.50118184,-0.7859743,-0.46620077,-0.036317475,-0.122902066,-0.60035616,0.02284997
1463,-0.036773216,0.3137409,0.8549939,0.12286667,0.19256443,0.6152949,-0.33004883,-0.20389903,-0.017444327,-0.43009016,0.95133173,-0.063078254,-0.022870451,0.7873675,-0.97936374,0.4203146
1464,0.42302305,0.5549276,-0.71777093,-1.354509,-0.65832204,1.0460039,-0.046505637,0.35103434,-0.22993204,0.66844773,0.45233053,0.003061913,0.53148335,0.9462015,0.6613844,0.31315696
1465,0.25151998,0.11097263,0.61245257,0.87770647,0.41407728,0.081887856,-0.8327913,0.8190148,0.28626305,1.0953578,-0.35682377,-0.27969682,-0.6753986,-0.23911002,-0.92314047,0.99073505
1466,0.66530186,0.44604832,0.698098,0.20397311,-0.1482337,-0.45253462,-1.0081999,-0.1711587,0.37552762,0.53266287,0.5874792,0.36848816,0.3694983,0.89038545,-0.33298996,0.26727015
1467,0.7716458,-1.072136,-0.8381634,-0.48904383,-0.30566144,-0.74789745,0.6501938,-0.63045275,0.11623937,-0.20844191,-0.031731807,0.2075248,0.4638436,0.28735423,0.38609394,-0.080596626
1468,0.6359147,0.080559656,-0.019945897,-0.17805666,-0.2374638,0.2104223,-0.0610668,-0.40964544,-0.6153699,-0.35007772,0.15277103,0.06830677,-0.16652206,-0.20141688,-0.44170466,0.69986933
1469,-0.63653475,0.7197375,0.39168656,0.9703138,0.375925,0.37176985,-0.07091164,0.03905803,0.0657102,-0.3654692,-0.67128056,-0.023114577,-0.6937652,-0.85771745,-0.646492,0.68333393
1470,-1.0194935,0.05022067,0.9494092,-0.10923046,-0.63697207,-0.16742584,-0.64930737,0.1865629,0.48476273,-0.4919466,0.42927784,-0.47880924,-0.26851264,0.639061,-1.3545476,0.7603343
1471,-0.04539097,0.16468905,0.62104756,0.7866388,0.34638497,-0.26775038,0.03932502,-1.0552089,0.2191879,0.34482935,-0.9786824,-0.28962874,-0.60393184,-0.23511222,0.89541376,0.3352509
1472,0.77915907,-0.5117009,0.21155113,1.0816736,0.012889098,0.16525045,-0.04271447,0.75280845,0.13705784,-0.3763274,-0.5671529,1.0409877,0.26545405,-0.41372406,-0.35559648,-0.8759451
1473,-1.0840305,0.56858635,0.16289541,0.15415514,-0.256613,-0.4031,-0.91596764,-1.0944837,-0.15482503,0.070088364,0.43750703,0.39882493,-0.37668917,0.3971632,0.45474055,0.58452207
1474,0.03553406,-0.9701028,-1.7353112,-0.1984451,-0.47249687,-1.0750171,0.6234972,1.1816963,0.3643068,-1.069131,-0.84448403,0.17787813,0.00011987984,-0.1462113,-0.09708169,0.08035499
1475,0.21566726,0.83205485,-0.36739665,-0.02347017,-0.0169839,0.8831674,0.87732995,0.78941107,0.04347057,0.023278572,-0.805435,-0.025424406,0.57721263,-0.23191306,-0.592136,-0.28316122
1476,-0.21452135,0.45280433,-0.14242125,0.42066973,-0.15156496,1.1935123,0.62127674,-0.016614847,-0.8094957,-0.35379237,0.27181578,-0.13053973,-0.13935608,0.78555954,-0.60058343,0.16340692
1477,0.097870454,0.14613415,1.3631061,0.52500933,0.28375793,-0.6843777,-0.2926739,-0.48763794,0.49889806,-0.01191633,-0.46762013,0.5057341,-0.29776496,0.20763898,-0.32678372,1.4321901
1478,-0.12730375,-0.21837063,0.07361289,-0.55855674,-0.1547487,0.5138215,-0.015399717,0.8146455,0.020675816,-0.044245806,0.40058786,-0.5960122,-0.40722215,0.10651894,-0.63729393,0.0028730854
1479,-0.58751297,-0.4118914,0.13516009,0.17972934,0.269268,0.35493457,1.0237802,0.4159026,0.05216288,-0.72502846,-0.25946638,-0.15767284,-0.17999284,0.70402527,-0.93311626,0.41277033
1480,0.08511403,-0.53719985,0.72607857,0.8675831,0.118330486,-0.17009279,0.21496719,-0.1880197,0.08563137,-0.43743217,-0.501083,1.1763048,-0.18269409,-0.42638892,-0.24904783,0.52951396
